,u,i,ts,label,idx
31328,4209,5357,1393858200.0,5,31329
31329,3315,3940,1393859183.0,7,31330
31330,3940,3315,1393859348.0,7,31331
31331,4320,3469,1393861922.0,2,31332
31332,3469,4320,1393861956.0,2,31333
31333,2460,4376,1393864784.0,1,31334
31334,4376,2460,1393864836.0,1,31335
31335,4376,4420,1393869009.0,1,31336
31336,4411,4475,1393873238.0,1,31337
31337,4475,4411,1393873255.0,1,31338
31338,2460,2163,1393885560.0,1,31339
31339,2163,2460,1393885595.0,1,31340
31340,3567,4475,1393887735.0,-10,31341
31341,3567,4411,1393887740.0,-10,31342
31342,4430,3469,1393928214.0,1,31343
31343,3469,4430,1393928239.0,1,31344
31344,3567,3908,1393931429.0,-4,31345
31345,3159,3315,1393957141.0,2,31346
31346,3315,3159,1393957198.0,1,31347
31347,3348,4733,1393961710.0,1,31348
31348,3348,3469,1393968221.0,2,31349
31349,3989,3204,1393972606.0,3,31350
31350,3204,3989,1393973672.0,2,31351
31351,3204,4437,1393991601.0,1,31352
31352,4437,3204,1393991650.0,1,31353
31353,4437,2952,1393991709.0,1,31354
31354,4189,1211,1394003347.0,6,31355
31355,4189,3058,1394003461.0,1,31356
31356,4189,2397,1394003942.0,1,31357
31357,4189,2748,1394004563.0,1,31358
31358,3469,3348,1394005450.0,2,31359
31359,3204,4476,1394050072.0,2,31360
31360,4476,3204,1394050155.0,2,31361
31361,3519,3586,1394072276.0,1,31362
31362,3586,3519,1394072403.0,1,31363
31363,3747,4106,1394101739.0,5,31364
31364,4106,3747,1394101820.0,5,31365
31365,3608,5676,1394134097.0,-1,31366
31366,3989,2606,1394135321.0,3,31367
31367,2606,3989,1394135343.0,3,31368
31368,2276,16,1394187578.0,5,31369
31369,223,3523,1394200591.0,1,31370
31370,3523,223,1394200623.0,1,31371
31371,223,1632,1394202390.0,-3,31372
31372,1451,871,1394208266.0,-1,31373
31373,4376,1724,1394211392.0,1,31374
31374,1724,4376,1394211422.0,1,31375
31375,1451,1946,1394212180.0,-5,31376
31376,2451,1138,1394218919.0,1,31377
31377,2451,5677,1394218971.0,1,31378
31378,4163,3926,1394225363.0,2,31379
31379,3922,223,1394233718.0,4,31380
31380,223,3922,1394234097.0,5,31381
31381,1724,5678,1394236368.0,-10,31382
31382,2952,4442,1394241496.0,1,31383
31383,4442,2952,1394241588.0,1,31384
31384,1724,3633,1394244382.0,5,31385
31385,871,4442,1394311416.0,1,31386
31386,1804,5679,1394313182.0,1,31387
31387,3469,3825,1394332476.0,3,31388
31388,4442,3587,1394343463.0,1,31389
31389,3587,4442,1394343509.0,1,31390
31390,4122,3653,1394375659.0,1,31391
31391,3653,4122,1394375669.0,1,31392
31392,3469,4401,1394380799.0,1,31393
31393,4442,871,1394383429.0,2,31394
31394,3469,3519,1394383694.0,3,31395
31395,3608,3012,1394394758.0,-1,31396
31396,4442,3918,1394478275.0,1,31397
31397,3918,4442,1394478352.0,1,31398
31398,4477,5680,1394485279.0,1,31399
31399,3190,4442,1394489125.0,1,31400
31400,4442,3190,1394489153.0,1,31401
31401,4158,4478,1394496533.0,1,31402
31402,4478,1632,1394497002.0,1,31403
31403,2,1465,1394508252.0,9,31404
31404,1465,2,1394508936.0,9,31405
31405,4442,3204,1394543411.0,2,31406
31406,3567,5661,1394554870.0,-5,31407
31407,3567,4369,1394566045.0,-10,31408
31408,4442,1816,1394566906.0,2,31409
31409,485,1211,1394568864.0,1,31410
31410,1816,4442,1394569885.0,2,31411
31411,4442,3830,1394575465.0,3,31412
31412,3830,4442,1394575566.0,3,31413
31413,2029,4437,1394579766.0,1,31414
31414,4437,2029,1394580243.0,1,31415
31415,3204,4442,1394580289.0,2,31416
31416,3582,4479,1394609209.0,10,31417
31417,4479,3582,1394609281.0,10,31418
31418,3582,3469,1394613322.0,1,31419
31419,3469,2729,1394619495.0,2,31420
31420,2729,3469,1394619709.0,2,31421
31421,3389,3469,1394627633.0,1,31422
31422,4479,3385,1394630847.0,10,31423
31423,3058,4163,1394658507.0,1,31424
31424,4163,3058,1394658521.0,1,31425
31425,1820,1,1394661128.0,-1,31426
31426,3567,2898,1394666860.0,-10,31427
31427,1878,1240,1394681586.0,-5,31428
31428,1878,48,1394681602.0,-8,31429
31429,3586,3177,1394740774.0,1,31430
31430,3177,3586,1394740837.0,1,31431
31431,889,1797,1394742562.0,-2,31432
31432,1878,3926,1394742592.0,1,31433
31433,1878,4090,1394742683.0,2,31434
31434,1528,3177,1394750610.0,1,31435
31435,3177,1528,1394758999.0,1,31436
31436,1481,16,1394763314.0,10,31437
31437,1481,672,1394763433.0,1,31438
31438,1481,1072,1394763450.0,1,31439
31439,2952,3204,1394764110.0,1,31440
31440,889,2175,1394766450.0,1,31441
31441,3469,5681,1394788193.0,1,31442
31442,4163,3469,1394803439.0,1,31443
31443,3469,4163,1394803448.0,2,31444
31444,4442,4469,1394824288.0,1,31445
31445,4469,4442,1394824406.0,1,31446
31446,3949,4480,1394851496.0,1,31447
31447,4480,3949,1394852006.0,1,31448
31448,3190,4053,1394856469.0,5,31449
31449,4442,4450,1394864670.0,1,31450
31450,2589,5682,1394884500.0,-10,31451
31451,1195,1528,1394898244.0,4,31452
31452,4232,3637,1394928570.0,2,31453
31453,2304,2065,1394944714.0,-1,31454
31454,3204,2952,1394985370.0,1,31455
31455,3653,4427,1394986143.0,3,31456
31456,3348,3653,1394989558.0,10,31457
31457,3653,3348,1394989597.0,10,31458
31458,3469,5683,1394992742.0,-5,31459
31459,3469,5684,1394992745.0,-5,31460
31460,3653,3389,1395002393.0,1,31461
31461,3926,4442,1395016335.0,4,31462
31462,3926,4163,1395016413.0,3,31463
31463,3348,1615,1395017340.0,4,31464
31464,3926,2606,1395077050.0,3,31465
31465,2606,3926,1395077080.0,4,31466
31466,2175,889,1395082054.0,1,31467
31467,3949,3830,1395119482.0,1,31468
31468,3830,3949,1395119735.0,1,31469
31469,1177,1,1395126122.0,-10,31470
31470,3680,4399,1395151775.0,9,31471
31471,4399,3680,1395151784.0,9,31472
31472,3362,3469,1395157914.0,5,31473
31473,3926,3469,1395163550.0,2,31474
31474,3469,3926,1395163578.0,2,31475
31475,3469,3362,1395163608.0,4,31476
31476,4481,4501,1395163678.0,3,31477
31477,3469,3246,1395163700.0,1,31478
31478,3385,4479,1395190963.0,10,31479
31479,4088,4482,1395206437.0,1,31480
31480,4482,4088,1395206644.0,1,31481
31481,4087,4482,1395206879.0,2,31482
31482,4482,4087,1395207508.0,2,31483
31483,1528,3737,1395239934.0,1,31484
31484,3737,1528,1395239963.0,1,31485
31485,4481,5685,1395242163.0,9,31486
31486,3348,4442,1395260597.0,3,31487
31487,4442,3348,1395261409.0,1,31488
31488,3469,4493,1395266240.0,1,31489
31489,3469,3582,1395266405.0,2,31490
31490,2872,4483,1395284986.0,1,31491
31491,4483,2872,1395285246.0,1,31492
31492,2952,4483,1395293101.0,1,31493
31493,4483,2952,1395293203.0,1,31494
31494,3737,3781,1395335627.0,1,31495
31495,3781,3737,1395335662.0,1,31496
31496,1535,1797,1395344336.0,-10,31497
31497,863,4389,1395345309.0,4,31498
31498,4389,863,1395346960.0,4,31499
31499,4442,3926,1395349357.0,8,31500
31500,1878,5686,1395353622.0,-2,31501
31501,16,5687,1395353808.0,1,31502
31502,16,3943,1395353816.0,1,31503
31503,3315,4442,1395359837.0,4,31504
31504,4442,3315,1395360263.0,4,31505
31505,4209,5472,1395404811.0,1,31506
31506,3469,4368,1395409472.0,4,31507
31507,3469,3737,1395409651.0,3,31508
31508,3737,3469,1395410200.0,3,31509
31509,3389,1672,1395421158.0,-1,31510
31510,3159,4232,1395426539.0,2,31511
31511,4232,3159,1395426677.0,2,31512
31512,4232,3586,1395427193.0,1,31513
31513,3159,3469,1395431754.0,4,31514
31514,3469,3159,1395431812.0,4,31515
31515,485,3348,1395444714.0,1,31516
31516,3348,485,1395444750.0,1,31517
31517,3469,1528,1395531928.0,3,31518
31518,3469,3385,1395576153.0,2,31519
31519,3385,3469,1395576529.0,3,31520
31520,1528,3469,1395592001.0,3,31521
31521,3469,2642,1395611832.0,1,31522
31522,3737,3867,1395624877.0,1,31523
31523,3653,4664,1395626410.0,1,31524
31524,3653,2851,1395628556.0,2,31525
31525,3949,4484,1395634022.0,1,31526
31526,4484,3949,1395634108.0,1,31527
31527,3469,4534,1395666782.0,-5,31528
31528,1878,2607,1395674037.0,-2,31529
31529,4421,2607,1395675591.0,-10,31530
31530,2489,2389,1395693462.0,-1,31531
31531,2304,4486,1395696430.0,1,31532
31532,4421,4498,1395703670.0,1,31533
31533,1878,4485,1395705274.0,1,31534
31534,3926,3824,1395705342.0,1,31535
31535,3824,3926,1395705379.0,1,31536
31536,4122,4485,1395705738.0,1,31537
31537,4485,4122,1395705880.0,3,31538
31538,4421,3653,1395712384.0,4,31539
31539,4486,2304,1395713641.0,1,31540
31540,16,5688,1395745408.0,1,31541
31541,16,4487,1395745416.0,1,31542
31542,4487,16,1395745507.0,1,31543
31543,3926,4488,1395759713.0,1,31544
31544,4488,3926,1395759746.0,1,31545
31545,75,3092,1395761456.0,1,31546
31546,4488,2437,1395761686.0,-1,31547
31547,4488,5689,1395761705.0,-1,31548
31548,3989,3653,1395763241.0,6,31549
31549,4421,5689,1395773256.0,-10,31550
31550,4421,4534,1395773282.0,-10,31551
31551,3286,4489,1395776803.0,1,31552
31552,4489,3286,1395776917.0,1,31553
31553,1211,1966,1395792715.0,3,31554
31554,4488,2835,1395794865.0,1,31555
31555,2835,4488,1395794883.0,1,31556
31556,3567,871,1395857158.0,-10,31557
31557,4421,4399,1395864624.0,1,31558
31558,4399,4421,1395864653.0,1,31559
31559,4421,5463,1395864989.0,-1,31560
31560,4421,4330,1395865400.0,-10,31561
31561,4421,4331,1395865400.0,-10,31562
31562,4421,4332,1395865401.0,-10,31563
31563,4421,4334,1395865401.0,-10,31564
31564,4421,4335,1395865402.0,-10,31565
31565,4421,4336,1395865404.0,-10,31566
31566,4421,4337,1395865406.0,-10,31567
31567,3469,2489,1395869443.0,1,31568
31568,4481,4490,1395872031.0,1,31569
31569,4490,4488,1395872052.0,1,31570
31570,4488,4490,1395874864.0,1,31571
31571,3614,4252,1395878283.0,1,31572
31572,3614,3605,1395878328.0,-5,31573
31573,2996,1632,1395879794.0,1,31574
31574,3348,3825,1395883870.0,4,31575
31575,4480,4483,1395889510.0,1,31576
31576,4483,4480,1395889612.0,1,31577
31577,4189,3867,1395905693.0,2,31578
31578,4491,4189,1395906643.0,1,31579
31579,3867,48,1395907614.0,-8,31580
31580,3867,75,1395908070.0,2,31581
31581,4492,4189,1395911845.0,2,31582
31582,3825,3469,1395916573.0,5,31583
31583,3825,3348,1395916649.0,4,31584
31584,1451,3653,1395941154.0,5,31585
31585,1451,3348,1395941188.0,5,31586
31586,4493,3469,1395945404.0,1,31587
31587,2875,4474,1395956071.0,4,31588
31588,4207,4494,1395958424.0,1,31589
31589,4494,4207,1395958500.0,1,31590
31590,3922,4442,1395965171.0,-1,31591
31591,4207,3567,1395967110.0,-10,31592
31592,3567,4207,1395967220.0,-10,31593
31593,4495,3949,1395971510.0,1,31594
31594,4488,4496,1395978780.0,1,31595
31595,4496,4488,1395978842.0,1,31596
31596,1804,4342,1396005098.0,-10,31597
31597,4497,4524,1396012487.0,1,31598
31598,2304,3653,1396016842.0,3,31599
31599,4498,4421,1396018709.0,1,31600
31600,4488,4456,1396029655.0,-1,31601
31601,3469,4488,1396030791.0,1,31602
31602,4488,3469,1396030822.0,1,31603
31603,3653,4501,1396031761.0,1,31604
31604,4189,801,1396032554.0,6,31605
31605,4494,4499,1396038131.0,1,31606
31606,4499,4494,1396038157.0,1,31607
31607,4494,4500,1396103177.0,1,31608
31608,4500,4494,1396103454.0,1,31609
31609,801,4189,1396124623.0,2,31610
31610,801,4524,1396125339.0,1,31611
31611,801,4474,1396125388.0,2,31612
31612,4090,4399,1396126111.0,2,31613
31613,4399,4090,1396126145.0,2,31614
31614,4421,3348,1396135362.0,1,31615
31615,2987,4494,1396168912.0,-10,31616
31616,4501,3653,1396187849.0,1,31617
31617,4480,4430,1396191789.0,1,31618
31618,4430,4480,1396191859.0,1,31619
31619,3004,364,1396192771.0,1,31620
31620,364,3004,1396192791.0,1,31621
31621,4421,4499,1396197579.0,-10,31622
31622,4421,4500,1396197584.0,-10,31623
31623,4421,4207,1396197594.0,-10,31624
31624,1211,5690,1396215932.0,-10,31625
31625,1211,4316,1396215959.0,5,31626
31626,4499,4421,1396278420.0,-10,31627
31627,4500,4421,1396279249.0,-10,31628
31628,4494,4421,1396279364.0,-10,31629
31629,1804,4494,1396279424.0,-10,31630
31630,1804,4500,1396279485.0,-10,31631
31631,1878,4494,1396279531.0,-2,31632
31632,1878,4499,1396279541.0,-2,31633
31633,1878,4500,1396279547.0,-2,31634
31634,1804,4207,1396279847.0,-10,31635
31635,1878,4207,1396280063.0,-2,31636
31636,4271,5691,1396297007.0,1,31637
31637,3728,282,1396315037.0,-1,31638
31638,3286,3731,1396323079.0,1,31639
31639,3731,3286,1396323085.0,1,31640
31640,4488,2606,1396384878.0,1,31641
31641,2606,4488,1396384891.0,1,31642
31642,3728,1,1396407147.0,-2,31643
31643,1211,5692,1396438828.0,1,31644
31644,1211,1519,1396438839.0,1,31645
31645,3348,2872,1396448991.0,2,31646
31646,2872,3348,1396449005.0,2,31647
31647,1804,5693,1396453278.0,-10,31648
31648,1804,4485,1396453910.0,1,31649
31649,144,3389,1396458482.0,2,31650
31650,4488,4502,1396459444.0,1,31651
31651,4502,5694,1396459714.0,1,31652
31652,4502,4421,1396459732.0,-10,31653
31653,4502,4488,1396459936.0,10,31654
31654,4421,4502,1396459957.0,-10,31655
31655,4421,4494,1396459968.0,-10,31656
31656,4502,1804,1396460511.0,-10,31657
31657,1804,4502,1396460521.0,-10,31658
31658,4167,4503,1396463325.0,2,31659
31659,4503,4167,1396464078.0,3,31660
31660,4280,16,1396465632.0,2,31661
31661,4421,2277,1396475654.0,-1,31662
31662,1234,3908,1396494250.0,-1,31663
31663,3334,3362,1396515878.0,2,31664
31664,3362,3334,1396516149.0,2,31665
31665,16,4504,1396523059.0,1,31666
31666,4504,16,1396538052.0,1,31667
31667,3286,5035,1396540941.0,-10,31668
31668,3469,3922,1396546792.0,3,31669
31669,3922,3469,1396546866.0,3,31670
31670,4132,4481,1396547824.0,1,31671
31671,4481,4132,1396547910.0,1,31672
31672,4481,3469,1396548430.0,2,31673
31673,3586,4505,1396573095.0,1,31674
31674,4505,3586,1396573289.0,1,31675
31675,1619,5694,1396582374.0,-10,31676
31676,3348,3204,1396583012.0,1,31677
31677,3204,3348,1396583159.0,1,31678
31678,1804,4442,1396615923.0,1,31679
31679,4442,1804,1396616039.0,1,31680
31680,1804,3348,1396620001.0,1,31681
31681,3286,3764,1396639132.0,1,31682
31682,3728,4164,1396649697.0,1,31683
31683,457,1820,1396658467.0,2,31684
31684,4490,5695,1396661823.0,1,31685
31685,3653,3286,1396669478.0,1,31686
31686,4164,3728,1396682956.0,1,31687
31687,4506,2103,1396706631.0,6,31688
31688,2103,4506,1396706662.0,6,31689
31689,3653,4495,1396716986.0,1,31690
31690,4495,3653,1396717026.0,1,31691
31691,1619,1195,1396720751.0,3,31692
31692,1195,1619,1396720996.0,3,31693
31693,1820,457,1396733369.0,1,31694
31694,4422,3586,1396745149.0,2,31695
31695,3586,4422,1396745218.0,1,31696
31696,3653,3620,1396766568.0,3,31697
31697,3348,4036,1396805772.0,2,31698
31698,4036,3348,1396805879.0,2,31699
31699,1820,3780,1396830571.0,1,31700
31700,2304,2572,1396832265.0,3,31701
31701,16,1455,1396897988.0,1,31702
31702,1455,16,1396898017.0,1,31703
31703,4078,2481,1396900603.0,1,31704
31704,4122,4262,1396902826.0,1,31705
31705,4262,4122,1396902908.0,1,31706
31706,75,5696,1396905349.0,1,31707
31707,1619,4818,1396914528.0,-2,31708
31708,3586,4511,1396920114.0,1,31709
31709,3586,4036,1396921598.0,1,31710
31710,4036,3586,1396921796.0,1,31711
31711,2952,4105,1396924983.0,1,31712
31712,4105,2952,1396925031.0,1,31713
31713,3348,2835,1396926275.0,2,31714
31714,2,4163,1396943518.0,2,31715
31715,3,5697,1396948410.0,3,31716
31716,4507,4518,1396972859.0,3,31717
31717,4167,2952,1396974738.0,1,31718
31718,2952,4167,1396974813.0,1,31719
31719,889,5698,1396974855.0,1,31720
31720,2952,4508,1396987029.0,1,31721
31721,4508,2952,1396987053.0,1,31722
31722,16,5699,1396992057.0,1,31723
31723,16,5700,1396992070.0,1,31724
31724,2952,3004,1396996284.0,1,31725
31725,3004,2952,1396996306.0,1,31726
31726,3286,3586,1396999858.0,7,31727
31727,3989,4509,1397012854.0,1,31728
31728,4509,3989,1397012953.0,1,31729
31729,1816,2481,1397053407.0,3,31730
31730,75,1778,1397059191.0,-10,31731
31731,4508,4510,1397059446.0,1,31732
31732,4510,4508,1397059578.0,1,31733
31733,2481,1816,1397060207.0,3,31734
31734,1804,1797,1397078260.0,-10,31735
31735,2606,1615,1397078331.0,2,31736
31736,1528,871,1397078976.0,-1,31737
31737,1804,4147,1397079056.0,1,31738
31738,1195,1804,1397079128.0,1,31739
31739,1619,871,1397079157.0,-8,31740
31740,1195,871,1397079198.0,-10,31741
31741,4441,1724,1397086549.0,10,31742
31742,4511,3586,1397089770.0,1,31743
31743,3728,3034,1397140012.0,-1,31744
31744,3728,1357,1397140228.0,1,31745
31745,3190,4488,1397144477.0,1,31746
31746,4488,3190,1397144508.0,1,31747
31747,3286,3653,1397145810.0,2,31748
31748,3989,3286,1397149935.0,2,31749
31749,1224,1148,1397150190.0,1,31750
31750,1148,1224,1397150201.0,1,31751
31751,1224,3847,1397150320.0,1,31752
31752,3847,1224,1397150439.0,1,31753
31753,3586,3004,1397173757.0,2,31754
31754,2572,2304,1397184725.0,3,31755
31755,801,4512,1397196296.0,1,31756
31756,4512,801,1397196348.0,1,31757
31757,4512,1211,1397196374.0,1,31758
31758,4512,4474,1397196383.0,1,31759
31759,4512,4406,1397196390.0,1,31760
31760,4512,3058,1397196402.0,1,31761
31761,4512,4163,1397196426.0,1,31762
31762,4512,4189,1397196476.0,1,31763
31763,4512,4492,1397196543.0,1,31764
31764,4512,1558,1397196554.0,1,31765
31765,4512,4459,1397196561.0,1,31766
31766,4512,2875,1397196567.0,1,31767
31767,4512,3867,1397196573.0,1,31768
31768,4512,4363,1397196583.0,1,31769
31769,4512,3728,1397196604.0,1,31770
31770,4512,1357,1397196632.0,1,31771
31771,4512,4524,1397196692.0,1,31772
31772,4512,4529,1397196699.0,1,31773
31773,4512,4813,1397196716.0,1,31774
31774,4512,4497,1397196724.0,1,31775
31775,4512,2748,1397196875.0,1,31776
31776,4512,75,1397196904.0,1,31777
31777,4512,2,1397197065.0,1,31778
31778,4512,4516,1397235101.0,1,31779
31779,4512,485,1397235128.0,1,31780
31780,4512,1347,1397235192.0,1,31781
31781,1451,4512,1397241218.0,1,31782
31782,2589,4262,1397241671.0,1,31783
31783,1619,3348,1397241724.0,8,31784
31784,4262,2589,1397241750.0,1,31785
31785,4122,4483,1397247642.0,1,31786
31786,4483,4122,1397247810.0,1,31787
31787,1820,4483,1397249363.0,1,31788
31788,4483,1820,1397249429.0,1,31789
31789,3334,3867,1397252801.0,2,31790
31790,3867,3334,1397260120.0,1,31791
31791,3926,4422,1397279200.0,1,31792
31792,4422,3926,1397279220.0,1,31793
31793,3926,4167,1397280396.0,1,31794
31794,4167,3926,1397280486.0,1,31795
31795,3926,4513,1397285929.0,1,31796
31796,4513,3926,1397286236.0,1,31797
31797,1211,4514,1397300845.0,1,31798
31798,4514,1211,1397301369.0,1,31799
31799,1211,4512,1397301915.0,1,31800
31800,75,4512,1397302077.0,1,31801
31801,3825,4515,1397302454.0,-1,31802
31802,4515,1820,1397303484.0,-2,31803
31803,1804,4515,1397303508.0,-5,31804
31804,1820,4515,1397303528.0,-5,31805
31805,4516,4512,1397311980.0,1,31806
31806,4474,4322,1397325356.0,1,31807
31807,4474,5701,1397328067.0,1,31808
31808,1211,5701,1397334621.0,1,31809
31809,3922,3825,1397334670.0,1,31810
31810,3825,3922,1397334692.0,1,31811
31811,4406,801,1397336035.0,3,31812
31812,75,5015,1397337728.0,1,31813
31813,4492,4512,1397345119.0,1,31814
31814,4147,5035,1397367672.0,-10,31815
31815,4189,4513,1397398541.0,1,31816
31816,4474,2083,1397408720.0,3,31817
31817,4474,1211,1397408740.0,3,31818
31818,4474,801,1397408756.0,3,31819
31819,4474,1347,1397408790.0,2,31820
31820,4474,75,1397408798.0,2,31821
31821,4474,4189,1397408816.0,2,31822
31822,4474,4163,1397408844.0,2,31823
31823,4474,2875,1397408872.0,2,31824
31824,4474,4524,1397408905.0,2,31825
31825,4474,4492,1397408918.0,2,31826
31826,4517,4167,1397409061.0,1,31827
31827,3519,3926,1397411547.0,1,31828
31828,4516,1211,1397413676.0,2,31829
31829,4516,801,1397415355.0,2,31830
31830,1211,2968,1397423382.0,1,31831
31831,1558,5702,1397425750.0,1,31832
31832,4508,16,1397428161.0,1,31833
31833,4497,801,1397434427.0,1,31834
31834,4518,3728,1397437224.0,1,31835
31835,4497,1211,1397444878.0,2,31836
31836,2397,3528,1397448196.0,-1,31837
31837,4517,1211,1397450741.0,2,31838
31838,4422,3286,1397453648.0,1,31839
31839,1690,16,1397457206.0,2,31840
31840,3334,3567,1397459669.0,2,31841
31841,4486,5703,1397499645.0,1,31842
31842,1878,4486,1397500008.0,1,31843
31843,4167,4474,1397500468.0,1,31844
31844,3567,3334,1397502496.0,2,31845
31845,3871,3926,1397502866.0,1,31846
31846,3926,2568,1397509322.0,1,31847
31847,457,3586,1397511269.0,4,31848
31848,4486,4519,1397513403.0,1,31849
31849,4519,4486,1397513552.0,1,31850
31850,3286,162,1397520324.0,1,31851
31851,1820,3286,1397520764.0,1,31852
31852,3286,1820,1397520915.0,1,31853
31853,162,3286,1397521273.0,1,31854
31854,2875,1999,1397521443.0,-1,31855
31855,2875,1797,1397521527.0,-1,31856
31856,4508,4422,1397521585.0,2,31857
31857,2875,1495,1397521860.0,5,31858
31858,2875,1558,1397521993.0,4,31859
31859,3653,3929,1397522385.0,5,31860
31860,4508,2083,1397530640.0,1,31861
31861,4322,5704,1397532162.0,1,31862
31862,3348,1820,1397571081.0,2,31863
31863,1820,3348,1397571091.0,2,31864
31864,3348,3523,1397572792.0,3,31865
31865,3926,327,1397585985.0,-1,31866
31866,2504,4520,1397590381.0,10,31867
31867,4520,2504,1397590427.0,10,31868
31868,4363,4562,1397594618.0,1,31869
31869,1467,4521,1397596931.0,2,31870
31870,4521,1467,1397597050.0,2,31871
31871,2083,4508,1397613740.0,-5,31872
31872,4522,4106,1397615941.0,1,31873
31873,1211,4526,1397615987.0,1,31874
31874,4106,4522,1397616097.0,1,31875
31875,3334,4513,1397631199.0,2,31876
31876,4513,3334,1397631317.0,2,31877
31877,4147,4508,1397649667.0,-5,31878
31878,4422,4508,1397649705.0,1,31879
31879,4167,5035,1397651421.0,-10,31880
31880,1619,4508,1397652530.0,-9,31881
31881,75,4523,1397666676.0,1,31882
31882,4474,4523,1397666787.0,1,31883
31883,4523,75,1397666890.0,1,31884
31884,4523,4474,1397666898.0,1,31885
31885,1558,4523,1397667234.0,1,31886
31886,4474,4372,1397667986.0,2,31887
31887,1820,1930,1397680944.0,1,31888
31888,4522,1211,1397692034.0,3,31889
31889,4524,4497,1397694796.0,1,31890
31890,4525,2304,1397700526.0,1,31891
31891,4189,2304,1397701013.0,1,31892
31892,4521,4518,1397702668.0,1,31893
31893,3926,3286,1397706733.0,2,31894
31894,4518,1467,1397753272.0,2,31895
31895,3334,4474,1397756265.0,1,31896
31896,4504,4189,1397759278.0,1,31897
31897,4189,4504,1397767304.0,1,31898
31898,3929,3922,1397769185.0,4,31899
31899,3922,3929,1397769279.0,3,31900
31900,4526,3334,1397770842.0,1,31901
31901,3334,3839,1397772819.0,4,31902
31902,4422,4020,1397776354.0,1,31903
31903,4020,4422,1397778111.0,1,31904
31904,1619,4510,1397779118.0,-9,31905
31905,3867,4510,1397779160.0,-5,31906
31906,3867,1619,1397779219.0,2,31907
31907,3926,3922,1397781316.0,1,31908
31908,3926,4518,1397781339.0,1,31909
31909,3922,3926,1397781352.0,1,31910
31910,2397,4518,1397788377.0,1,31911
31911,485,2397,1397790422.0,1,31912
31912,2,1820,1397797784.0,1,31913
31913,1820,2,1397822842.0,1,31914
31914,1467,1781,1397830602.0,-10,31915
31915,1467,3219,1397830607.0,-10,31916
31916,1467,4518,1397833947.0,2,31917
31917,4147,3926,1397842942.0,1,31918
31918,3190,3824,1397852200.0,2,31919
31919,3824,3190,1397852263.0,2,31920
31920,4485,5693,1397856694.0,-10,31921
31921,3873,3824,1397930100.0,1,31922
31922,3873,4493,1397931807.0,1,31923
31923,3824,3873,1397932044.0,1,31924
31924,3334,5705,1397932756.0,1,31925
31925,4485,5035,1397932793.0,-10,31926
31926,4493,3873,1397937592.0,1,31927
31927,3653,58,1397939046.0,1,31928
31928,58,3653,1397939322.0,1,31929
31929,3873,889,1397940137.0,2,31930
31930,889,3873,1397940166.0,1,31931
31931,1994,3989,1397943582.0,2,31932
31932,1724,5706,1397945151.0,1,31933
31933,1764,3348,1397958830.0,2,31934
31934,3348,1764,1397959105.0,2,31935
31935,2681,3348,1397959199.0,1,31936
31936,3348,2681,1397960021.0,1,31937
31937,3348,4262,1397960489.0,3,31938
31938,4262,3348,1397960585.0,5,31939
31939,3004,3873,1397998526.0,1,31940
31940,3873,3004,1397998559.0,1,31941
31941,3586,457,1398012586.0,3,31942
31942,3728,4167,1398021326.0,1,31943
31943,4167,3728,1398022045.0,1,31944
31944,3334,4527,1398027100.0,1,31945
31945,4527,3334,1398027246.0,1,31946
31946,3004,1693,1398032417.0,-1,31947
31947,3004,2681,1398037928.0,1,31948
31948,2681,3004,1398037942.0,1,31949
31949,1211,1558,1398074986.0,5,31950
31950,1211,5491,1398075035.0,1,31951
31951,1211,3058,1398075115.0,3,31952
31952,3004,4422,1398081370.0,1,31953
31953,4422,3004,1398081400.0,1,31954
31954,1467,5707,1398107448.0,-10,31955
31955,1804,5708,1398107472.0,-10,31956
31956,3389,5708,1398107521.0,-1,31957
31957,4521,5708,1398107567.0,-10,31958
31958,4521,5707,1398107598.0,-10,31959
31959,4518,4406,1398114983.0,2,31960
31960,2835,3190,1398127188.0,4,31961
31961,3190,2835,1398127254.0,3,31962
31962,4406,75,1398132740.0,1,31963
31963,3926,1528,1398146714.0,1,31964
31964,1528,3926,1398146925.0,1,31965
31965,3058,75,1398169673.0,3,31966
31966,3058,801,1398169710.0,3,31967
31967,3058,4406,1398169772.0,3,31968
31968,3058,1211,1398169963.0,3,31969
31969,3058,4459,1398170074.0,3,31970
31970,3058,1558,1398170352.0,3,31971
31971,4406,1558,1398170477.0,1,31972
31972,4406,4459,1398170521.0,3,31973
31973,4406,3058,1398170592.0,3,31974
31974,75,21,1398171418.0,1,31975
31975,3058,5491,1398173125.0,2,31976
31976,75,3058,1398180169.0,3,31977
31977,75,1558,1398180275.0,3,31978
31978,75,4406,1398180370.0,3,31979
31979,75,801,1398180432.0,3,31980
31980,75,36,1398180506.0,3,31981
31981,1558,4406,1398181306.0,3,31982
31982,1558,75,1398181344.0,3,31983
31983,1558,4459,1398181445.0,3,31984
31984,1558,3058,1398181595.0,3,31985
31985,75,4459,1398181649.0,3,31986
31986,1558,801,1398181848.0,4,31987
31987,1558,1211,1398181899.0,6,31988
31988,3334,3058,1398184883.0,1,31989
31989,1816,3922,1398196331.0,1,31990
31990,3922,1816,1398196397.0,1,31991
31991,75,4528,1398196441.0,3,31992
31992,4528,75,1398196561.0,2,31993
